Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
CPU,none,Intel,Core i7-2635QM,485,41.9,220,https://cpu.userbenchmark.com/SpeedTest/12770/IntelR-CoreTM-i7-2635QM-CPU---200GHz
CPU,none,AMD,A8-6500 APU,486,41.9,3164,https://cpu.userbenchmark.com/SpeedTest/5272/AMD-A8-6500-APU-with-Radeontm-HD-Graphics
CPU,none,AMD,Phenom II X4 B50,487,41.9,1349,https://cpu.userbenchmark.com/SpeedTest/5205/AMD-Phenomtm-II-X4-B50-Processor
CPU,none,Intel,Core i7-5500U,490,41.8,37831,https://cpu.userbenchmark.com/SpeedTest/22316/IntelR-CoreTM-i7-5500U-CPU---240GHz
CPU,none,Intel,Core i7-2675QM,492,41.5,612,https://cpu.userbenchmark.com/SpeedTest/597/IntelR-CoreTM-i7-2675QM-CPU---220GHz
CPU,none,Intel,Core i3-2100,493,41.4,28034,https://cpu.userbenchmark.com/SpeedTest/41/IntelR-CoreTM-i3-2100-CPU---310GHz
CPU,none,Intel,Core i5-5300U,495,41.3,8757,https://cpu.userbenchmark.com/SpeedTest/16790/IntelR-CoreTM-i5-5300U-CPU---230GHz
CPU,none,Intel,Core i3-2105,496,41.1,531,https://cpu.userbenchmark.com/SpeedTest/2747/IntelR-CoreTM-i3-2105-CPU---310GHz
CPU,none,AMD,Phenom II X4 840,497,41.1,3252,https://cpu.userbenchmark.com/SpeedTest/3302/AMD-Phenomtm-II-X4-840-Processor
CPU,none,AMD,Phenom II X4 960T,498,41.1,2560,https://cpu.userbenchmark.com/SpeedTest/1813/AMD-Phenomtm-II-X4-960T-Processor
CPU,none,Intel,Core i7-2640M,503,40.8,6220,https://cpu.userbenchmark.com/SpeedTest/791/IntelR-CoreTM-i7-2640M-CPU---280GHz
CPU,none,Intel,Core i7-4510U,504,40.8,29036,https://cpu.userbenchmark.com/SpeedTest/10660/IntelR-CoreTM-i7-4510U-CPU---200GHz
CPU,none,Intel,Core i5 650,505,40.8,19404,https://cpu.userbenchmark.com/SpeedTest/340/IntelR-CoreTM-i5-CPU---------650----320GHz
CPU,none,Intel,Xeon E5450,506,40.6,6669,https://cpu.userbenchmark.com/SpeedTest/5890/IntelR-XeonR-CPU-----------E5450----300GHz
CPU,none,AMD,A8-3870 APU,507,40.4,2802,https://cpu.userbenchmark.com/SpeedTest/3870/AMD-A8-3870-APU-with-Radeontm-HD-Graphics
CPU,none,Intel,Pentium G3250,508,40.4,4879,https://cpu.userbenchmark.com/SpeedTest/18077/IntelR-PentiumR-CPU-G3250---320GHz
CPU,none,AMD,Athlon II X4 651,509,40.3,516,https://cpu.userbenchmark.com/SpeedTest/3526/AMD-Athlontm-II-X4-651-Quad-Core-Processor
CPU,none,Intel,Core2 Extreme X9650,510,40.3,1389,https://cpu.userbenchmark.com/SpeedTest/2662/IntelR-CoreTM2-Extreme-CPU-X9650----300GHz
CPU,none,Intel,Pentium 5405U,511,40.1,2,https://cpu.userbenchmark.com/SpeedTest/767922/IntelR-PentiumR-CPU-5405U---230GHz
CPU,none,AMD,Athlon II X4 645,513,40.1,2277,https://cpu.userbenchmark.com/SpeedTest/2408/AMD-Athlontm-II-X4-645-Processor
CPU,none,Intel,Core i3-6157U,514,40,164,https://cpu.userbenchmark.com/SpeedTest/187565/IntelR-CoreTM-i3-6157U-CPU---240GHz
CPU,none,AMD,Phenom II X4 B40,515,39.9,329,https://cpu.userbenchmark.com/SpeedTest/9803/AMD-Phenomtm-II-X4-B40-Processor
CPU,none,AMD,FX-4130 Quad-Core,516,39.9,5095,https://cpu.userbenchmark.com/SpeedTest/2420/AMD-FXtm-4130-Quad-Core-Processor
CPU,none,Intel,Xeon E5520,517,39.9,681,https://cpu.userbenchmark.com/SpeedTest/5884/IntelR-XeonR-CPU-----------E5520----227GHz
CPU,none,Intel,Core i3-3220T,518,39.9,888,https://cpu.userbenchmark.com/SpeedTest/2602/IntelR-CoreTM-i3-3220T-CPU---280GHz
CPU,none,Intel,Xeon L5520,519,39.9,107,https://cpu.userbenchmark.com/SpeedTest/6285/IntelR-XeonR-CPU-----------L5520----227GHz
CPU,none,AMD,Phenom II X6 1045T,520,39.8,2923,https://cpu.userbenchmark.com/SpeedTest/1873/AMD-Phenomtm-II-X6-1045T-Processor
CPU,none,AMD,FX-4100,522,39.7,16074,https://cpu.userbenchmark.com/AMD-FX-4100/Rating/2878
CPU,none,AMD,Phenom II X4 940,523,39.7,2389,https://cpu.userbenchmark.com/SpeedTest/2203/AMD-Phenomtm-II-X4-940-Processor
CPU,none,Intel,Core i3 550,524,39.6,8265,https://cpu.userbenchmark.com/SpeedTest/632/IntelR-CoreTM-i3-CPU---------550----320GHz
CPU,none,Intel,Core i7-2620M,526,39.6,8034,https://cpu.userbenchmark.com/SpeedTest/643/IntelR-CoreTM-i7-2620M-CPU---270GHz
CPU,none,Intel,Pentium G2130,527,39.6,881,https://cpu.userbenchmark.com/SpeedTest/9126/IntelR-PentiumR-CPU-G2130---320GHz
CPU,none,Intel,Core i7-3687U,528,39.5,1408,https://cpu.userbenchmark.com/SpeedTest/2934/IntelR-CoreTM-i7-3687U-CPU---210GHz
CPU,none,Intel,Core2 Quad Q9650,529,39.5,8291,https://cpu.userbenchmark.com/SpeedTest/1706/IntelR-CoreTM2-Quad-CPU----Q9650----300GHz
CPU,none,Intel,Core i7-4650U,530,39.3,2159,https://cpu.userbenchmark.com/SpeedTest/6364/IntelR-CoreTM-i7-4650U-CPU---170GHz
CPU,none,AMD,Phenom II X4 B45,532,39.3,703,https://cpu.userbenchmark.com/SpeedTest/4111/AMD-Phenomtm-II-X4-B45-Processor
CPU,none,AMD,Phenom II X4 20,533,39.3,465,https://cpu.userbenchmark.com/SpeedTest/4534/AMD-Phenomtm-II-X4-20-Processor
CPU,none,AMD,Phenom II X4 945,534,39.2,7602,https://cpu.userbenchmark.com/SpeedTest/101/AMD-Phenomtm-II-X4-945-Processor
CPU,none,Intel,Xeon E5507,535,39,128,https://cpu.userbenchmark.com/SpeedTest/13794/IntelR-XeonR-CPU-----------E5507----227GHz
CPU,none,Intel,Core i5-7Y54,536,39,509,https://cpu.userbenchmark.com/SpeedTest/193628/IntelR-CoreTM-i5-7Y54-CPU---120GHz
CPU,none,Intel,Xeon X5450,537,38.9,2784,https://cpu.userbenchmark.com/SpeedTest/5169/IntelR-XeonR-CPU-----------X5450----300GHz
CPU,none,Intel,Core i7-4500U,538,38.9,20172,https://cpu.userbenchmark.com/Intel-Core-i7-4500U/Rating/2743
CPU,none,AMD,Phenom II X4 840T,539,38.9,577,https://cpu.userbenchmark.com/SpeedTest/8545/AMD-Phenomtm-II-X4-840T-Processor
